from_country,to_country,neighboring,from_country_region,to_country_region,same_region,mean,count
Slovenia,Greece,0,Central and Eastern Europe,Southern Europe,0,1.7647058823529411,17
Slovenia,Hungary,1,Central and Eastern Europe,Central and Eastern Europe,1,1.5208333333333333,12
Slovenia,Iceland,0,Central and Eastern Europe,Northern Europe,0,1.390625,16
Slovenia,Ireland,0,Central and Eastern Europe,Western Europe,0,0.59375,16
Slovenia,Israel,0,Central and Eastern Europe,Non-European,0,0.7941176470588235,17
Slovenia,Italy,1,Central and Eastern Europe,Southern Europe,0,4.833333333333333,9
Slovenia,Latvia,0,Central and Eastern Europe,Northern Europe,0,2.125,14
Slovenia,Lithuania,0,Central and Eastern Europe,Northern Europe,0,0.6833333333333333,15
Slovenia,Malta,0,Central and Eastern Europe,Southern Europe,0,1.3333333333333333,15
Slovenia,Moldova,0,Central and Eastern Europe,Central and Eastern Europe,1,1.7272727272727273,11
Slovenia,Monaco,0,Central and Eastern Europe,Western Europe,0,0.0,3
Slovenia,Montenegro,0,Central and Eastern Europe,Central and Eastern Europe,1,5.8125,8
Slovenia,Netherlands,0,Central and Eastern Europe,Western Europe,0,2.411764705882353,17
Slovenia,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,7.0,10
Slovenia,Norway,0,Central and Eastern Europe,Northern Europe,0,2.5588235294117645,17
Slovenia,Poland,0,Central and Eastern Europe,Central and Eastern Europe,1,0.9821428571428571,14
Slovenia,Portugal,0,Central and Eastern Europe,Southern Europe,0,1.4285714285714286,14
Slovenia,Romania,0,Central and Eastern Europe,Central and Eastern Europe,1,1.34375,16
Slovenia,Russia,0,Central and Eastern Europe,Central and Eastern Europe,1,3.111111111111111,18
Slovenia,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.15,5
Slovenia,Serbia,0,Central and Eastern Europe,Central and Eastern Europe,1,9.538461538461538,13
Slovenia,Slovakia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.0,3
Slovenia,Spain,0,Central and Eastern Europe,Southern Europe,0,0.6842105263157895,19
Slovenia,Sweden,0,Central and Eastern Europe,Northern Europe,0,4.302631578947368,19
Slovenia,Switzerland,0,Central and Eastern Europe,Western Europe,0,2.0,11
Slovenia,Türkiye,0,Central and Eastern Europe,Southern Europe,0,1.3181818181818181,11
Slovenia,Ukraine,0,Central and Eastern Europe,Central and Eastern Europe,1,2.533333333333333,15
Slovenia,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.9473684210526315,19
Spain,Albania,0,Southern Europe,Central and Eastern Europe,0,0.6833333333333333,15
Spain,Andorra,1,Southern Europe,Western Europe,0,11.2,5
Spain,Armenia,0,Southern Europe,Central and Eastern Europe,0,5.25,12
Spain,Australia,0,Southern Europe,Non-European,0,5.1,5
Spain,Austria,0,Southern Europe,Western Europe,0,2.8461538461538463,13
Spain,Azerbaijan,0,Southern Europe,Central and Eastern Europe,0,1.875,12
Spain,Belarus,0,Southern Europe,Central and Eastern Europe,0,0.1590909090909091,11
Spain,Belgium,0,Southern Europe,Western Europe,0,2.235294117647059,17
Spain,Bulgaria,0,Southern Europe,Central and Eastern Europe,0,6.714285714285714,7
Spain,Croatia,0,Southern Europe,Central and Eastern Europe,0,0.17857142857142858,14
Spain,Cyprus,0,Southern Europe,Southern Europe,1,2.033333333333333,15
Spain,Czech Republic,0,Southern Europe,Central and Eastern Europe,0,3.85,5
Spain,Denmark,0,Southern Europe,Northern Europe,0,2.611111111111111,18
Spain,Estonia,0,Southern Europe,Northern Europe,0,1.5263157894736843,19
Spain,Finland,0,Southern Europe,Northern Europe,0,1.8194444444444444,18
Spain,France,1,Southern Europe,Western Europe,0,2.45,20
Spain,Georgia,0,Southern Europe,Central and Eastern Europe,0,0.7777777777777778,9
Spain,Germany,0,Southern Europe,Western Europe,0,3.975,20
Spain,Greece,0,Southern Europe,Southern Europe,1,3.1315789473684212,19
Spain,Hungary,0,Southern Europe,Central and Eastern Europe,0,2.4791666666666665,12
Spain,Iceland,0,Southern Europe,Northern Europe,0,2.4027777777777777,18
Spain,Ireland,0,Southern Europe,Western Europe,0,1.3214285714285714,14
Spain,Israel,0,Southern Europe,Non-European,0,1.5972222222222223,18
Spain,Italy,0,Southern Europe,Southern Europe,1,7.0,9
Spain,Latvia,0,Southern Europe,Northern Europe,0,1.5294117647058822,17
Spain,Lithuania,0,Southern Europe,Northern Europe,0,0.4807692307692308,13
Spain,Malta,0,Southern Europe,Southern Europe,1,1.8125,16
Spain,Moldova,0,Southern Europe,Central and Eastern Europe,0,2.75,14
Spain,Monaco,0,Southern Europe,Western Europe,0,0.0,3
Spain,Montenegro,0,Southern Europe,Central and Eastern Europe,0,0.3125,8
Spain,Netherlands,0,Southern Europe,Western Europe,0,1.828125,16
Spain,North Macedonia,0,Southern Europe,Central and Eastern Europe,0,0.0,12
Spain,Norway,0,Southern Europe,Northern Europe,0,2.0555555555555554,18
Spain,Poland,0,Southern Europe,Central and Eastern Europe,0,1.65,15
Spain,Portugal,1,Southern Europe,Southern Europe,1,6.142857142857143,14
Spain,Romania,0,Southern Europe,Central and Eastern Europe,0,8.28125,16
Spain,Russia,0,Southern Europe,Central and Eastern Europe,0,3.0833333333333335,18
Spain,San Marino,0,Southern Europe,Southern Europe,1,2.0714285714285716,7
Spain,Serbia,0,Southern Europe,Central and Eastern Europe,0,1.8125,12
Spain,Slovenia,0,Southern Europe,Central and Eastern Europe,0,1.2,15
Spain,Sweden,0,Southern Europe,Northern Europe,0,4.4605263157894735,19
Spain,Switzerland,0,Southern Europe,Western Europe,0,1.0416666666666667,12
Spain,Türkiye,0,Southern Europe,Southern Europe,1,1.1538461538461537,13
Spain,Ukraine,0,Southern Europe,Central and Eastern Europe,0,4.0,15
Spain,United Kingdom,0,Southern Europe,Western Europe,0,1.125,20
Sweden,Albania,0,Northern Europe,Central and Eastern Europe,0,1.1538461538461537,13
Sweden,Andorra,0,Northern Europe,Western Europe,0,0.4,5
Sweden,Armenia,0,Northern Europe,Central and Eastern Europe,0,1.8863636363636365,11
Sweden,Australia,0,Northern Europe,Non-European,0,8.35,5
Sweden,Austria,0,Northern Europe,Western Europe,0,2.6785714285714284,14
Sweden,Azerbaijan,0,Northern Europe,Central and Eastern Europe,0,2.1136363636363638,11
Sweden,Belarus,0,Northern Europe,Central and Eastern Europe,0,0.19230769230769232,13
Sweden,Belgium,0,Northern Europe,Western Europe,0,2.3666666666666667,15
Sweden,Bulgaria,0,Northern Europe,Central and Eastern Europe,0,1.1818181818181819,11
Sweden,Croatia,0,Northern Europe,Central and Eastern Europe,0,0.46875,16
Sweden,Cyprus,0,Northern Europe,Southern Europe,0,2.3970588235294117,17
Sweden,Czech Republic,0,Northern Europe,Central and Eastern Europe,0,0.9375,8
Sweden,Denmark,1,Northern Europe,Northern Europe,1,6.867647058823529,17
Sweden,Estonia,0,Northern Europe,Northern Europe,1,4.176470588235294,17
Sweden,Finland,1,Northern Europe,Northern Europe,1,7.357142857142857,14
Sweden,France,0,Northern Europe,Western Europe,0,1.45,20
Sweden,Georgia,0,Northern Europe,Central and Eastern Europe,0,0.75,10
Sweden,Germany,0,Northern Europe,Western Europe,0,1.7,20
Sweden,Greece,0,Northern Europe,Southern Europe,0,2.1666666666666665,18
Sweden,Hungary,0,Northern Europe,Central and Eastern Europe,0,2.75,11
Sweden,Iceland,0,Northern Europe,Northern Europe,1,4.861111111111111,18
Sweden,Ireland,0,Northern Europe,Western Europe,0,2.25,14
Sweden,Israel,0,Northern Europe,Non-European,0,1.7058823529411764,17
Sweden,Italy,0,Northern Europe,Southern Europe,0,1.9444444444444444,9
Sweden,Latvia,0,Northern Europe,Northern Europe,1,2.34375,16
Sweden,Lithuania,0,Northern Europe,Northern Europe,1,1.375,16
Sweden,Malta,0,Northern Europe,Southern Europe,0,1.6323529411764706,17
Sweden,Moldova,0,Northern Europe,Central and Eastern Europe,0,1.2307692307692308,13
Sweden,Monaco,0,Northern Europe,Western Europe,0,0.0,3
Sweden,Montenegro,0,Northern Europe,Central and Eastern Europe,0,1.0625,8
Sweden,Netherlands,0,Northern Europe,Western Europe,0,2.859375,16
Sweden,North Macedonia,0,Northern Europe,Central and Eastern Europe,0,0.7272727272727273,11
Sweden,Norway,1,Northern Europe,Northern Europe,1,6.897058823529412,17
Sweden,Poland,0,Northern Europe,Central and Eastern Europe,0,2.0625,12
Sweden,Portugal,0,Northern Europe,Southern Europe,0,1.2678571428571428,14
Sweden,Romania,0,Northern Europe,Central and Eastern Europe,0,1.6944444444444444,18
Sweden,Russia,0,Northern Europe,Central and Eastern Europe,0,2.8552631578947367,19
Sweden,San Marino,0,Northern Europe,Southern Europe,0,0.0,5
Sweden,Serbia,0,Northern Europe,Central and Eastern Europe,0,4.666666666666667,12
Sweden,Slovenia,0,Northern Europe,Central and Eastern Europe,0,0.671875,16
Sweden,Spain,0,Northern Europe,Southern Europe,0,1.05,20
Sweden,Switzerland,0,Northern Europe,Western Europe,0,1.0192307692307692,13
Sweden,Türkiye,0,Northern Europe,Southern Europe,0,3.7916666666666665,12
Sweden,Ukraine,0,Northern Europe,Central and Eastern Europe,0,1.8833333333333333,15
Sweden,United Kingdom,0,Northern Europe,Western Europe,0,0.25,20
Switzerland,Albania,0,Western Europe,Central and Eastern Europe,0,7.303571428571429,14
Switzerland,Andorra,0,Western Europe,Western Europe,1,0.0,5
Switzerland,Armenia,0,Western Europe,Central and Eastern Europe,0,0.2692307692307692,13
Switzerland,Australia,0,Western Europe,Non-European,0,3.95,5
Switzerland,Austria,1,Western Europe,Western Europe,1,4.596153846153846,13
Switzerland,Azerbaijan,0,Western Europe,Central and Eastern Europe,0,0.875,12
Switzerland,Belarus,0,Western Europe,Central and Eastern Europe,0,0.057692307692307696,13
Switzerland,Belgium,0,Western Europe,Western Europe,1,1.5535714285714286,14
Switzerland,Bulgaria,0,Western Europe,Central and Eastern Europe,0,1.125,10
Switzerland,Croatia,0,Western Europe,Central and Eastern Europe,0,4.071428571428571,14
Switzerland,Cyprus,0,Western Europe,Southern Europe,0,0.875,14
Switzerland,Czech Republic,0,Western Europe,Central and Eastern Europe,0,0.39285714285714285,7
Switzerland,Denmark,0,Western Europe,Northern Europe,0,2.1176470588235294,17
Switzerland,Estonia,0,Western Europe,Northern Europe,0,0.44642857142857145,14
Switzerland,Finland,0,Western Europe,Northern Europe,0,1.9807692307692308,13
Switzerland,France,1,Western Europe,Western Europe,1,1.6944444444444444,18
Switzerland,Georgia,0,Western Europe,Central and Eastern Europe,0,0.125,8
Switzerland,Germany,1,Western Europe,Western Europe,1,5.138888888888889,18
Switzerland,Greece,0,Western Europe,Southern Europe,0,2.65625,16
Switzerland,Hungary,0,Western Europe,Central and Eastern Europe,0,2.2954545454545454,11
Switzerland,Iceland,0,Western Europe,Northern Europe,0,1.9333333333333333,15
Switzerland,Ireland,0,Western Europe,Western Europe,1,1.8666666666666667,15
Switzerland,Israel,0,Western Europe,Non-European,0,1.3823529411764706,17
Switzerland,Italy,1,Western Europe,Southern Europe,0,5.777777777777778,9
Switzerland,Latvia,0,Western Europe,Northern Europe,0,2.3958333333333335,12
Switzerland,Lithuania,0,Western Europe,Northern Europe,0,0.7352941176470589,17
Switzerland,Malta,0,Western Europe,Southern Europe,0,0.96875,16
Switzerland,Moldova,0,Western Europe,Central and Eastern Europe,0,0.6363636363636364,11
Switzerland,Monaco,0,Western Europe,Western Europe,1,0.0,3
Switzerland,Montenegro,0,Western Europe,Central and Eastern Europe,0,0.5,5
Switzerland,Netherlands,0,Western Europe,Western Europe,1,3.2291666666666665,12
Switzerland,North Macedonia,0,Western Europe,Central and Eastern Europe,0,3.9833333333333334,15
Switzerland,Norway,0,Western Europe,Northern Europe,0,2.823529411764706,17
Switzerland,Poland,0,Western Europe,Central and Eastern Europe,0,0.55,10
Switzerland,Portugal,0,Western Europe,Southern Europe,0,8.318181818181818,11
Switzerland,Romania,0,Western Europe,Central and Eastern Europe,0,0.890625,16
Switzerland,Russia,0,Western Europe,Central and Eastern Europe,0,1.109375,16
Switzerland,San Marino,0,Western Europe,Southern Europe,0,0.0,7
Switzerland,Serbia,0,Western Europe,Central and Eastern Europe,0,9.270833333333334,12
Switzerland,Slovenia,0,Western Europe,Central and Eastern Europe,0,0.5833333333333334,12
Switzerland,Spain,0,Western Europe,Southern Europe,0,3.2777777777777777,18
Switzerland,Sweden,0,Western Europe,Northern Europe,0,3.4444444444444446,18
Switzerland,Türkiye,0,Western Europe,Southern Europe,0,6.636363636363637,11
Switzerland,Ukraine,0,Western Europe,Central and Eastern Europe,0,0.6071428571428571,14
Switzerland,United Kingdom,0,Western Europe,Western Europe,1,0.4722222222222222,18
Türkiye,Albania,0,Southern Europe,Central and Eastern Europe,0,5.722222222222222,9
Türkiye,Andorra,0,Southern Europe,Western Europe,0,0.6,5
Türkiye,Armenia,1,Southern Europe,Central and Eastern Europe,0,9.5,6
Türkiye,Austria,0,Southern Europe,Western Europe,0,3.2857142857142856,7
Türkiye,Azerbaijan,0,Southern Europe,Central and Eastern Europe,0,12.0,5
Türkiye,Belarus,0,Southern Europe,Central and Eastern Europe,0,0.6875,8
Türkiye,Belgium,0,Southern Europe,Western Europe,0,2.111111111111111,9
Türkiye,Bulgaria,1,Southern Europe,Central and Eastern Europe,0,6.0,7
Türkiye,Croatia,0,Southern Europe,Central and Eastern Europe,0,2.1153846153846154,13
Türkiye,Cyprus,0,Southern Europe,Southern Europe,1,0.7,10
Türkiye,Czech Republic,0,Southern Europe,Central and Eastern Europe,0,0.3333333333333333,3
Türkiye,Denmark,0,Southern Europe,Northern Europe,0,0.8333333333333334,12
Türkiye,Estonia,0,Southern Europe,Northern Europe,0,2.0,11
Türkiye,Finland,0,Southern Europe,Northern Europe,0,0.7777777777777778,9
Türkiye,France,0,Southern Europe,Western Europe,0,0.07692307692307693,13
Türkiye,Georgia,1,Southern Europe,Central and Eastern Europe,0,7.6,5
Türkiye,Germany,0,Southern Europe,Western Europe,0,2.076923076923077,13
Türkiye,Greece,1,Southern Europe,Southern Europe,1,4.666666666666667,12
Türkiye,Hungary,0,Southern Europe,Central and Eastern Europe,0,2.3,5
Türkiye,Iceland,0,Southern Europe,Northern Europe,0,1.2083333333333333,12
Türkiye,Ireland,0,Southern Europe,Western Europe,0,1.65,10
Türkiye,Israel,0,Southern Europe,Non-European,0,1.5454545454545454,11
Türkiye,Latvia,0,Southern Europe,Northern Europe,0,0.6666666666666666,9
Türkiye,Lithuania,0,Southern Europe,Northern Europe,0,0.18181818181818182,11
Türkiye,Malta,0,Southern Europe,Southern Europe,1,2.75,12
Türkiye,Moldova,0,Southern Europe,Central and Eastern Europe,0,3.5714285714285716,7
Türkiye,Monaco,0,Southern Europe,Western Europe,0,0.0,3
Türkiye,Netherlands,0,Southern Europe,Western Europe,0,2.3333333333333335,9
Türkiye,North Macedonia,0,Southern Europe,Central and Eastern Europe,0,4.833333333333333,9
Türkiye,Norway,0,Southern Europe,Northern Europe,0,1.6666666666666667,12
Türkiye,Poland,0,Southern Europe,Central and Eastern Europe,0,0.125,8
Türkiye,Portugal,0,Southern Europe,Southern Europe,1,0.09090909090909091,11
Türkiye,Romania,0,Southern Europe,Central and Eastern Europe,0,3.2083333333333335,12
Türkiye,Russia,0,Southern Europe,Central and Eastern Europe,0,3.5384615384615383,13
Türkiye,Serbia,0,Southern Europe,Central and Eastern Europe,0,1.0714285714285714,7
Türkiye,Slovenia,0,Southern Europe,Central and Eastern Europe,0,0.35,10
Türkiye,Spain,0,Southern Europe,Southern Europe,1,1.0,13
Türkiye,Sweden,0,Southern Europe,Northern Europe,0,3.1923076923076925,13
Türkiye,Switzerland,0,Southern Europe,Western Europe,0,0.0,10
Türkiye,Ukraine,0,Southern Europe,Central and Eastern Europe,0,3.95,10
Türkiye,United Kingdom,0,Southern Europe,Western Europe,0,1.1538461538461537,13
Ukraine,Albania,0,Central and Eastern Europe,Central and Eastern Europe,1,0.3181818181818182,11
Ukraine,Andorra,0,Central and Eastern Europe,Western Europe,0,0.0,4
Ukraine,Armenia,0,Central and Eastern Europe,Central and Eastern Europe,1,5.555555555555555,9
Ukraine,Australia,0,Central and Eastern Europe,Non-European,0,3.3333333333333335,3
Ukraine,Austria,0,Central and Eastern Europe,Western Europe,0,1.2,10
Ukraine,Azerbaijan,0,Central and Eastern Europe,Central and Eastern Europe,1,9.61111111111111,9
Ukraine,Belarus,1,Central and Eastern Europe,Central and Eastern Europe,1,7.958333333333333,12
Ukraine,Belgium,0,Central and Eastern Europe,Western Europe,0,2.0,11
Ukraine,Bulgaria,0,Central and Eastern Europe,Central and Eastern Europe,1,1.65,10
Ukraine,Croatia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.5208333333333335,12
Ukraine,Cyprus,0,Central and Eastern Europe,Southern Europe,0,1.3214285714285714,14
Ukraine,Czech Republic,0,Central and Eastern Europe,Central and Eastern Europe,1,1.75,4
Ukraine,Denmark,0,Central and Eastern Europe,Northern Europe,0,1.375,14
Ukraine,Estonia,0,Central and Eastern Europe,Northern Europe,0,1.8333333333333333,12
Ukraine,Finland,0,Central and Eastern Europe,Northern Europe,0,0.65,10
Ukraine,France,0,Central and Eastern Europe,Western Europe,0,1.5333333333333334,15
Ukraine,Georgia,0,Central and Eastern Europe,Central and Eastern Europe,1,8.71875,8
Ukraine,Germany,0,Central and Eastern Europe,Western Europe,0,0.6666666666666666,15
Ukraine,Greece,0,Central and Eastern Europe,Southern Europe,0,1.9230769230769231,13
Ukraine,Hungary,1,Central and Eastern Europe,Central and Eastern Europe,1,2.409090909090909,11
Ukraine,Iceland,0,Central and Eastern Europe,Northern Europe,0,0.5,12
Ukraine,Ireland,0,Central and Eastern Europe,Western Europe,0,0.5,13
Ukraine,Israel,0,Central and Eastern Europe,Non-European,0,2.7708333333333335,12
Ukraine,Italy,0,Central and Eastern Europe,Southern Europe,0,0.9285714285714286,7
Ukraine,Latvia,0,Central and Eastern Europe,Northern Europe,0,1.7272727272727273,11
Ukraine,Lithuania,0,Central and Eastern Europe,Northern Europe,0,1.7884615384615385,13
Ukraine,Malta,0,Central and Eastern Europe,Southern Europe,0,1.6923076923076923,13
Ukraine,Moldova,1,Central and Eastern Europe,Central and Eastern Europe,1,5.636363636363637,11
Ukraine,Monaco,0,Central and Eastern Europe,Western Europe,0,0.0,3
Ukraine,Montenegro,0,Central and Eastern Europe,Central and Eastern Europe,1,2.5,4
Ukraine,Netherlands,0,Central and Eastern Europe,Western Europe,0,0.9107142857142857,14
Ukraine,North Macedonia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.8888888888888888,9
Ukraine,Norway,0,Central and Eastern Europe,Northern Europe,0,3.107142857142857,14
Ukraine,Poland,1,Central and Eastern Europe,Central and Eastern Europe,1,5.431818181818182,11
Ukraine,Portugal,0,Central and Eastern Europe,Southern Europe,0,1.7083333333333333,12
Ukraine,Romania,1,Central and Eastern Europe,Central and Eastern Europe,1,1.1428571428571428,14
Ukraine,Russia,1,Central and Eastern Europe,Central and Eastern Europe,1,8.714285714285714,14
Ukraine,San Marino,0,Central and Eastern Europe,Southern Europe,0,0.6666666666666666,3
Ukraine,Serbia,0,Central and Eastern Europe,Central and Eastern Europe,1,2.4791666666666665,12
Ukraine,Slovakia,1,Central and Eastern Europe,Central and Eastern Europe,1,4.666666666666667,3
Ukraine,Slovenia,0,Central and Eastern Europe,Central and Eastern Europe,1,1.1153846153846154,13
Ukraine,Spain,0,Central and Eastern Europe,Southern Europe,0,0.4,15
Ukraine,Sweden,0,Central and Eastern Europe,Northern Europe,0,2.9166666666666665,15
Ukraine,Switzerland,0,Central and Eastern Europe,Western Europe,0,0.35,10
Ukraine,Türkiye,0,Central and Eastern Europe,Southern Europe,0,2.7222222222222223,9
Ukraine,United Kingdom,0,Central and Eastern Europe,Western Europe,0,0.6,15
United Kingdom,Albania,0,Western Europe,Central and Eastern Europe,0,0.9107142857142857,14
United Kingdom,Andorra,0,Western Europe,Western Europe,1,0.0,5
United Kingdom,Armenia,0,Western Europe,Central and Eastern Europe,0,0.4807692307692308,13
United Kingdom,Australia,0,Western Europe,Non-European,0,6.65,5
United Kingdom,Austria,0,Western Europe,Western Europe,1,2.2142857142857144,14
United Kingdom,Azerbaijan,0,Western Europe,Central and Eastern Europe,0,1.0833333333333333,12
United Kingdom,Belarus,0,Western Europe,Central and Eastern Europe,0,0.14285714285714285,14
United Kingdom,Belgium,0,Western Europe,Western Europe,1,1.625,14
United Kingdom,Bulgaria,0,Western Europe,Central and Eastern Europe,0,4.05,10
United Kingdom,Croatia,0,Western Europe,Central and Eastern Europe,0,0.5277777777777778,18
United Kingdom,Cyprus,0,Western Europe,Southern Europe,0,4.265625,16
United Kingdom,Czech Republic,0,Western Europe,Central and Eastern Europe,0,0.78125,8
United Kingdom,Denmark,0,Western Europe,Northern Europe,0,3.986111111111111,18
United Kingdom,Estonia,0,Western Europe,Northern Europe,0,2.566666666666667,15
United Kingdom,Finland,0,Western Europe,Northern Europe,0,2.230769230769231,13
United Kingdom,France,0,Western Europe,Western Europe,1,1.35,20
United Kingdom,Georgia,0,Western Europe,Central and Eastern Europe,0,0.725,10
United Kingdom,Germany,0,Western Europe,Western Europe,1,1.975,20
United Kingdom,Greece,0,Western Europe,Southern Europe,0,5.291666666666667,18
United Kingdom,Hungary,0,Western Europe,Central and Eastern Europe,0,0.9090909090909091,11
United Kingdom,Iceland,0,Western Europe,Northern Europe,0,2.0833333333333335,18
United Kingdom,Ireland,1,Western Europe,Western Europe,1,7.375,16
United Kingdom,Israel,0,Western Europe,Non-European,0,2.1323529411764706,17
United Kingdom,Italy,0,Western Europe,Southern Europe,0,1.7777777777777777,9
United Kingdom,Latvia,0,Western Europe,Northern Europe,0,3.8076923076923075,13
United Kingdom,Lithuania,0,Western Europe,Northern Europe,0,5.970588235294118,17
United Kingdom,Malta,0,Western Europe,Southern Europe,0,4.455882352941177,17
United Kingdom,Moldova,0,Western Europe,Central and Eastern Europe,0,2.227272727272727,11
United Kingdom,Monaco,0,Western Europe,Western Europe,1,0.0,3
United Kingdom,Montenegro,0,Western Europe,Central and Eastern Europe,0,0.0,6
United Kingdom,Netherlands,0,Western Europe,Western Europe,1,1.9833333333333334,15
United Kingdom,North Macedonia,0,Western Europe,Central and Eastern Europe,0,0.46153846153846156,13
United Kingdom,Norway,0,Western Europe,Northern Europe,0,2.289473684210526,19
United Kingdom,Poland,0,Western Europe,Central and Eastern Europe,0,2.6666666666666665,12
United Kingdom,Portugal,0,Western Europe,Southern Europe,0,1.6071428571428572,14
United Kingdom,Romania,0,Western Europe,Central and Eastern Europe,0,2.0294117647058822,17
United Kingdom,Russia,0,Western Europe,Central and Eastern Europe,0,2.2916666666666665,18
United Kingdom,San Marino,0,Western Europe,Southern Europe,0,0.0,4
United Kingdom,Serbia,0,Western Europe,Central and Eastern Europe,0,0.9166666666666666,12
United Kingdom,Slovenia,0,Western Europe,Central and Eastern Europe,0,0.4117647058823529,17
United Kingdom,Spain,0,Western Europe,Southern Europe,0,1.175,20
United Kingdom,Sweden,0,Western Europe,Northern Europe,0,4.925,20
United Kingdom,Switzerland,0,Western Europe,Western Europe,1,1.0333333333333334,15
United Kingdom,Türkiye,0,Western Europe,Southern Europe,0,4.923076923076923,13
United Kingdom,Ukraine,0,Western Europe,Central and Eastern Europe,0,2.1666666666666665,15
